	index
NDRG4	6460
NDST1	6461
NDST2	6462
NDST3	6463
NDUFA1	6464
NDUFA10	6465
NDUFA11	6466
NDUFA2	6467
NDUFA4L2	6468
NDUFA5	6469
NDUFA6	6470
NDUFA7	6471
NDUFA8	6472
NDUFA9	6473
NDUFAB1	6474
NDUFAF1	6475
NDUFAF3	6476
NDUFAF4	6477
NDUFAF5	6478
NDUFAF6	6479
NDUFAF7	6480
NDUFB10	6481
NDUFB3	6482
NDUFB4	6483
NDUFB5	6484
NDUFB6	6485
NDUFB8	6486
NDUFB9	6487
NDUFC2	6488
NDUFS1	6489
NDUFS2	6490
NDUFS3	6491
NDUFS5	6492
NDUFS7	6493
NDUFS8	6494
NDUFV1	6495
NDUFV2	6496
NDUFV3	6497
NEB	6498
NEBL	6499
NECAB1	6500
NECAB2	6501
NECAP2	6502
NEDD1	6503
NEDD4	6504
NEDD4L	6505
NEDD8	6506
NEDD9	6507
NEFH	6508
NEFM	6509
NEGR1	6510
NEIL1	6511
NEIL2	6512
NEIL3	6513
NEK1	6514
NEK10	6515
NEK11	6516
NEK2	6517
NEK3	6518
NEK4	6519
NEK5	6520
NEK6	6521
NEK7	6522
NEK8	6523
NEK9	6524
NELFA	6525
NELFB	6526
NELFCD	6527
NELFE	6528
NELL1	6529
NEMF	6530
NEO1	6531
NES	6532
NET1	6533
NETO1	6534
NETO2	6535
NEU1	6536
NEU3	6537
NEU4	6538
NEURL2	6539
NEURL4	6540
NEUROG2	6541
NEUROG3	6542
NEXN	6543
NF1	6544
NF2	6545
NFASC	6546
NFAT5	6547
NFATC1	6548
NFATC2	6549
NFATC2IP	6550
NFATC3	6551
NFATC4	6552
NFE2	6553
NFE2L1	6554
NFE2L2	6555
NFE2L3	6556
NFIA	6557
NFIL3	6558
NFIX	6559
NFKB1	6560
NFKB2	6561
NFKBIA	6562
NFKBIB	6563
NFKBIE	6564
NFKBIL1	6565
NFKBIZ	6566
NFRKB	6567
NFS1	6568
NFU1	6569
NFX1	6570
NFXL1	6571
NFYA	6572
NFYB	6573
NFYC	6574
NGB	6575
NGEF	6576
NGF	6577
NGFR	6578
NGLY1	6579
NGRN	6580
NHLH1	6581
NHLRC1	6582
NHLRC2	6583
NHLRC3	6584
NHP2	6585
NHS	6586
NHSL1	6587
NICN1	6588
NID1	6589
NID2	6590
NIF3L1	6591
NIN	6592
NINJ1	6593
NINJ2	6594
NINL	6595
NIP7	6596
NIPA2	6597
NIPAL1	6598
NIPAL2	6599
NIPAL3	6600
NIPAL4	6601
NIPBL	6602
NIPSNAP1	6603
NIPSNAP3A	6604
NISCH	6605
NIT1	6606
NIT2	6607
NKAIN2	6608
NKAP	6609
NKAPL	6610
NKD1	6611
NKD2	6612
NKIRAS1	6613
NKIRAS2	6614
NKRF	6615
NKTR	6616
NKX2-3	6617
NKX2-5	6618
NKX3-1	6619
NKX3-2	6620
NLE1	6621
NLGN1	6622
NLGN2	6623
NLGN3	6624
NLGN4X	6625
NLK	6626
NLN	6627
NLRC4	6628
NLRC5	6629
NLRP11	6630
NLRP12	6631
NLRP13	6632
NLRP14	6633
NLRP3	6634
NLRP4	6635
NLRP5	6636
NLRP7	6637
NLRP8	6638
NLRP9	6639
NMD3	6640
NME1	6641
NME5	6642
NME6	6643
NME7	6644
NME8	6645
NME9	6646
NMI	6647
NMNAT1	6648
NMNAT2	6649
NMRAL1	6650
NMRK1	6651
NMRK2	6652
NMT1	6653
NMT2	6654
NMU	6655
NMUR1	6656
NNMT	6657
NNT	6658
NOA1	6659
NOB1	6660
NOC2L	6661
NOC3L	6662
NOC4L	6663
NOD1	6664
NOL10	6665
NOL11	6666
NOL12	6667
NOL4	6668
NOL6	6669
NOL7	6670
NOL8	6671
NOL9	6672
NOLC1	6673
NOM1	6674
NOMO1	6675
NOMO2	6676
NOMO3	6677
NONO	6678
NOP10	6679
NOP14	6680
NOP16	6681
NOP2	6682
NOP56	6683
NOP58	6684
NOP9	6685
NOS1AP	6686
NOS2	6687
NOS3	6688
NOSIP	6689
NOTCH3	6690
NOTCH4	6691
NOTUM	6692
NOVA1	6693
NOVA2	6694
NOX1	6695
NOX5	6696
NOXA1	6697
NOXO1	6698
NPAS1	6699
NPAS2	6700
NPAS3	6701
NPAT	6702
NPC1	6703
NPC1L1	6704
NPDC1	6705
NPFFR1	6706
NPHP1	6707
NPHP3	6708
NPHP4	6709
NPHS1	6710
NPL	6711
NPLOC4	6712
NPM1	6713
NPM3	6714
NPNT	6715
NPPA	6716
NPR1	6717
NPR2	6718
NPRL2	6719
NPRL3	6720
NPTN	6721
NPTX1	6722
NPTX2	6723
NPTXR	6724
NPY	6725
NPY1R	6726
NPY2R	6727
NPY4R	6728
NPY5R	6729
NQO2	6730
NR0B1	6731
NR0B2	6732
NR1D1	6733
NR1D2	6734
NR1H2	6735
NR1H3	6736
NR1I2	6737
NR1I3	6738
NR2C1	6739
NR2C2	6740
NR2C2AP	6741
NR2E1	6742
NR2F2	6743
NR2F6	6744
NR3C1	6745
NR3C2	6746
NR4A1	6747
NR4A2	6748
NR4A3	6749
NR5A1	6750
NR5A2	6751
NR6A1	6752
NRAP	6753
NRAS	6754
NRBF2	6755
NRBP1	6756
NRBP2	6757
NRCAM	6758
NRDE2	6759
NRF1	6760
NRG1	6761
NRG2	6762
NRG3	6763
NRG4	6764
NRIP3	6765
NRK	6766
NRL	6767
NRN1	6768
NRN1L	6769
NRP1	6770
NRP2	6771
NRROS	6772
NRSN1	6773
NRSN2	6774
NRTN	6775
NRXN2	6776
NSD1	6777
NSDHL	6778
NSL1	6779
NSMAF	6780
NSMCE1	6781
NSMCE2	6782
NSMCE4A	6783
NSRP1	6784
NSUN2	6785
NSUN3	6786
NSUN4	6787
NSUN5	6788
NSUN6	6789
NSUN7	6790
NT5C1A	6791
NT5C1B	6792
NT5C2	6793
NT5C3A	6794
NT5C3B	6795
NT5DC1	6796
NT5DC2	6797
NT5DC3	6798
NT5E	6799
NT5M	6800
NTAN1	6801
NTF3	6802
NTF4	6803
NTHL1	6804
NTM	6805
NTN3	6806
NTN4	6807
NTNG1	6808
NTNG2	6809
NTPCR	6810
NTRK1	6811
NTRK2	6812
NTRK3	6813
NTS	6814
NTSR1	6815
NUAK1	6816
NUB1	6817
NUBP1	6818
NUCB1	6819
NUCB2	6820
NUCKS1	6821
NUDC	6822
NUDCD1	6823
NUDCD2	6824
NUDT1	6825
NUDT10	6826
NUDT11	6827
NUDT12	6828
NUDT13	6829
NUDT14	6830
NUDT16	6831
NUDT16L1	6832
NUDT17	6833
NUDT19	6834
NUDT2	6835
NUDT21	6836
NUDT22	6837
NUDT3	6838
NUDT4	6839
NUDT5	6840
NUDT6	6841
NUDT7	6842
NUDT9	6843
NUFIP1	6844
NUFIP2	6845
NUGGC	6846
NUMA1	6847
NUMB	6848
NUMBL	6849
NUP107	6850
NUP133	6851
NUP153	6852
NUP155	6853
NUP160	6854
NUP188	6855
NUP205	6856
NUP210	6857
NUP210L	6858
NUP214	6859
NUP43	6860
NUP50	6861
NUP54	6862
NUP62	6863
NUP62CL	6864
NUP85	6865
NUP88	6866
NUP93	6867
NUP98	6868
NUPR1	6869
NUS1	6870
NUSAP1	6871
NUTF2	6872
NUTM1	6873
NUTM2F	6874
NVL	6875
NWD1	6876
NXF1	6877
NXF3	6878
NXF5	6879
NXN	6880
NXNL1	6881
NXPE1	6882
NXPE2	6883
NXPE3	6884
NXPE4	6885
NXT1	6886
NXT2	6887
NYAP1	6888
NYNRIN	6889
OAS2	6890
OAS3	6891
OASL	6892
OAT	6893
OAZ1	6894
OAZ2	6895
OBP2A	6896
OBSCN	6897
OBSL1	6898
OCA2	6899
OCEL1	6900
OCIAD2	6901
OCLN	6902
OCM	6903
OCRL	6904
ODC1	6905
ODF2	6906
ODF2L	6907
ODF3L1	6908
ODF3L2	6909
OFD1	6910
OGDH	6911
OGDHL	6912
OGFOD1	6913
OGFOD2	6914
OGFR	6915
OGFRL1	6916
OGG1	6917
OGT	6918
OIP5	6919
OIT3	6920
OLA1	6921
OLFM1	6922
OLFM2	6923
OLFM3	6924
OLFM4	6925
OLFML1	6926
OLFML2A	6927
OLFML2B	6928
OLFML3	6929
OLR1	6930
OMA1	6931
OMG	6932
ONECUT1	6933
ONECUT2	6934
OPA1	6935
OPA3	6936
OPCML	6937
OPHN1	6938
OPLAH	6939
OPN1SW	6940
OPN4	6941
OPRK1	6942
OPRL1	6943
OPTC	6944
OPTN	6945
OR13J1	6946
OR1J1	6947
OR1J4	6948
OR2L13	6949
OR3A1	6950
OR51B4	6951
OR51E2	6952
OR5K2	6953
ORC1	6954
ORC2	6955
ORC3	6956
ORC4	6957
ORC5	6958
ORM1	6959
ORM2	6960
ORMDL1	6961
ORMDL3	6962
OS9	6963
OSBP	6964
OSBP2	6965
OSBPL11	6966
OSBPL1A	6967
OSBPL3	6968
OSBPL5	6969
OSBPL6	6970
OSBPL7	6971
OSBPL8	6972
OSCP1	6973
OSER1	6974
OSGEPL1	6975
OSMR	6976
OSR1	6977
OSR2	6978
OSTM1	6979
OTC	6980
OTOF	6981
OTOP2	6982
OTP	6983
OTUB1	6984
OTUB2	6985
OTUD3	6986
OTUD4	6987
OTUD5	6988
OTUD7A	6989
OTUD7B	6990
OTX1	6991
OVCA2	6992
OVGP1	6993
OVOL1	6994
OVOL2	6995
OXA1L	6996
OXCT1	6997
OXGR1	6998
OXLD1	6999
OXNAD1	7000
OXSM	7001
OXSR1	7002
OXTR	7003
P2RX1	7004
P2RX3	7005
P2RX4	7006
P2RX5	7007
P2RX6	7008
P2RX7	7009
P2RY1	7010
P2RY13	7011
P2RY14	7012
P2RY2	7013
P2RY4	7014
P4HA1	7015
P4HA2	7016
P4HA3	7017
P4HB	7018
P4HTM	7019
PA2G4	7020
PAAF1	7021
PABPC1	7022
PABPC1L	7023
PABPC3	7024
PABPC4	7025
PABPC5	7026
PABPN1	7027
PACRG	7028
PACS1	7029
PACS2	7030
PACSIN1	7031
PACSIN2	7032
PACSIN3	7033
PADI1	7034
PADI2	7035
PADI3	7036
PADI4	7037
PAEP	7038
PAF1	7039
PAFAH1B1	7040
PAFAH1B2	7041
PAFAH1B3	7042
PAFAH2	7043
PAG1	7044
PAGE2	7045
PAGE5	7046
PAGR1	7047
PAH	7048
PAICS	7049
PAIP1	7050
PAK1	7051
PAK1IP1	7052
PAK2	7053
PAK3	7054
PAK4	7055
PAK6	7056
PALB2	7057
PALD1	7058
PALLD	7059
PALM	7060
PALM3	7061
PALMD	7062
PAM	7063
PAMR1	7064
PAN2	7065
PAN3	7066
PANK1	7067
PANK2	7068
PANK3	7069
PANX1	7070
PANX2	7071
PANX3	7072
PAOX	7073
PAPOLA	7074
PAPOLB	7075
PAPOLG	7076
PAPPA	7077
PAPSS1	7078
PAPSS2	7079
PAQR3	7080
PAQR4	7081
PAQR6	7082
PAQR8	7083
PARD3	7084
PARD3B	7085
PARD6A	7086
PARD6B	7087
PARD6G	7088
PARK7	7089
PARM1	7090
PARN	7091
PARP1	7092
PARP11	7093
PARP12	7094
PARP14	7095
PARP15	7096
PARP2	7097
PARP3	7098
PARP4	7099
PARP6	7100
PARP8	7101
PARP9	7102
PARS2	7103
PARVA	7104
PARVB	7105
PARVG	7106
PASK	7107
PATL1	7108
PATL2	7109
PATZ1	7110
PAWR	7111
PAX1	7112
PAX2	7113
PAX3	7114
PAX5	7115
PAX8	7116
PAX9	7117
PAXBP1	7118
PAXIP1	7119
PBDC1	7120
PBK	7121
PBLD	7122
PBRM1	7123
PBX2	7124
PBX3	7125
PBX4	7126
PBXIP1	7127
PC	7128
PCBD1	7129
PCBP1	7130
PCBP2	7131
PCBP3	7132
PCBP4	7133
PCCA	7134
PCCB	7135
PCDH1	7136
PCDH10	7137
PCDH11X	7138
PCDH12	7139
PCDH15	7140
PCDH17	7141
PCDH18	7142
PCDH19	7143
PCDH7	7144
PCDH8	7145
PCDH9	7146
PCDHA1	7147
PCDHA10	7148
PCDHA11	7149
PCDHA12	7150
PCDHA13	7151
PCDHA2	7152
PCDHA3	7153
PCDHA4	7154
PCDHA5	7155
PCDHA6	7156
PCDHA7	7157
PCDHA8	7158
PCDHAC1	7159
PCDHAC2	7160
PCDHB10	7161
PCDHB11	7162
PCDHB12	7163
PCDHB13	7164
PCDHB2	7165
PCDHB5	7166
PCDHB7	7167
PCDHGA11	7168
PCDHGA12	7169
PCDHGA5	7170
PCDHGA7	7171
PCDHGA8	7172
PCDHGA9	7173
PCDHGB1	7174
PCDHGB2	7175
PCDHGB3	7176
PCDHGB4	7177
PCDHGC3	7178
PCDHGC4	7179
PCDHGC5	7180
PCED1B	7181
PCF11	7182
PCGF1	7183
PCGF2	7184
PCGF3	7185
PCGF5	7186
PCGF6	7187
PCID2	7188
PCIF1	7189
PCK1	7190
PCK2	7191
PCLO	7192
PCM1	7193
PCMTD1	7194
PCMTD2	7195
PCNA	7196
PCNP	7197
PCNT	7198
PCOLCE	7199
PCOLCE2	7200
PCP2	7201
PCP4	7202
PCSK1	7203
PCSK2	7204
PCSK4	7205
PCSK5	7206
PCSK7	7207
PCTP	7208
PCYOX1	7209
PCYOX1L	7210
PCYT1A	7211
PCYT1B	7212
PCYT2	7213
PDAP1	7214
PDCD1	7215
PDCD10	7216
PDCD11	7217
PDCD1LG2	7218
PDCD2	7219
PDCD2L	7220
PDCD4	7221
PDCD6	7222
PDCD6IP	7223
PDCD7	7224
PDCL	7225
PDCL3	7226
PDE10A	7227
PDE11A	7228
PDE12	7229
PDE1A	7230
PDE1B	7231
PDE1C	7232
PDE2A	7233
PDE3A	7234
PDE3B	7235
PDE4A	7236
PDE4B	7237
PDE5A	7238
PDE6A	7239
PDE6B	7240
PDE6C	7241
PDE6D	7242
PDE7A	7243
PDE7B	7244
PDE8A	7245
PDE8B	7246
PDE9A	7247
PDGFB	7248
PDGFC	7249
PDGFD	7250
PDGFRA	7251
PDGFRB	7252
PDGFRL	7253
PDHA1	7254
PDHB	7255
PDHX	7256
PDIA2	7257
PDIA3	7258
PDIA4	7259
PDIA5	7260
PDIK1L	7261
PDK1	7262
PDK2	7263
PDK3	7264
PDK4	7265
PDLIM1	7266
PDLIM2	7267
PDLIM3	7268
PDLIM4	7269
PDLIM5	7270
PDLIM7	7271
PDP2	7272
PDPK1	7273
PDPR	7274
PDRG1	7275
PDS5A	7276
PDS5B	7277
PDSS1	7278
PDSS2	7279
PDXDC1	7280
PDXK	7281
PDYN	7282
PDZD11	7283
PDZD2	7284
PDZD4	7285
PDZD8	7286
PDZD9	7287
PDZK1	7288
PDZK1IP1	7289
PDZRN3	7290
PDZRN4	7291
PEA15	7292
PEAK1	7293
PEBP1	7294
PEBP4	7295
PEF1	7296
PEG10	7297
PEG3	7298
PELI1	7299
PELI2	7300
PELI3	7301
PELP1	7302
PEMT	7303
PENK	7304
PEPD	7305
PER1	7306
PER2	7307
PER3	7308
PERP	7309
PES1	7310
PEX1	7311
PEX10	7312
PEX11A	7313
PEX11B	7314
PEX11G	7315
PEX12	7316
PEX13	7317
PEX14	7318
PEX16	7319
PEX19	7320
PEX2	7321
PEX26	7322
PEX3	7323
PEX5	7324
PEX5L	7325
PEX6	7326
PEX7	7327
PF4V1	7328
PFAS	7329
PFDN1	7330
PFDN2	7331
PFDN6	7332
PFKFB1	7333
PFKFB3	7334
PFKFB4	7335
PFKL	7336
PFKM	7337
PFKP	7338
PFN2	7339
PGA5	7340
PGAM1	7341
PGAM2	7342
PGAM4	7343
PGAM5	7344
PGAP1	7345
PGAP2	7346
PGAP3	7347
PGBD1	7348
PGBD2	7349
PGD	7350
PGF	7351
PGGT1B	7352
PGK2	7353
PGLS	7354
PGLYRP3	7355
PGLYRP4	7356
PGM1	7357
PGM2	7358
PGM2L1	7359
PGM3	7360
PGR	7361
PGRMC1	7362
PGS1	7363
PHACTR1	7364
PHACTR2	7365
PHACTR3	7366
PHAX	7367
PHB	7368
PHB2	7369
PHC1	7370
PHC2	7371
PHC3	7372
PHEX	7373
PHF1	7374
PHF11	7375
PHF12	7376
PHF13	7377
PHF19	7378
PHF2	7379
PHF20	7380
PHF20L1	7381
PHF21A	7382
PHF21B	7383
PHF23	7384
PHF3	7385
PHF6	7386
PHF7	7387
PHIP	7388
PHKA1	7389
PHKA2	7390
PHKB	7391
PHKG1	7392
PHKG2	7393
PHLDA1	7394
PHLDA3	7395
PHLDB1	7396
PHLDB2	7397
PHLDB3	7398
PHLPP1	7399
PHLPP2	7400
PHOSPHO1	7401
PHPT1	7402
PHRF1	7403
PHTF1	7404
PHTF2	7405
PHYH	7406
PHYHD1	7407
PHYHIP	7408
PHYKPL	7409
PI16	7410
PI3	7411
PI4K2A	7412
PI4K2B	7413
PI4KA	7414
PI4KB	7415
PIANP	7416
PIAS1	7417
PIAS3	7418
PIAS4	7419
PIBF1	7420
PICALM	7421
PICK1	7422
PID1	7423
PIEZO1	7424
PIF1	7425
PIFO	7426
PIGA	7427
PIGB	7428
PIGG	7429
PIGH	7430
PIGK	7431
PIGL	7432
PIGM	7433
PIGN	7434
PIGO	7435
PIGP	7436
PIGQ	7437
PIGR	7438
PIGS	7439
PIGT	7440
PIGV	7441
PIGW	7442
PIGY	7443
PIGZ	7444
PIH1D1	7445
PIH1D2	7446
PIK3AP1	7447
PIK3C2A	7448
PIK3C2B	7449
PIK3C3	7450
PIK3CA	7451
PIK3CB	7452
PIK3CD	7453
PIK3CG	7454
PIK3IP1	7455
PIK3R1	7456
PIK3R2	7457
PIK3R3	7458
PIK3R4	7459
PIK3R5	7460
PIK3R6	7461
PIKFYVE	7462
PILRA	7463
PIM1	7464
PIM2	7465
PIM3	7466
PINK1	7467
PIP	7468
PIP4K2A	7469
PIP4K2C	7470
PIP5K1A	7471
PIP5K1B	7472
PIP5K1C	7473
PIP5KL1	7474
PIPOX	7475
PIR	7476
PISD	7477
PITPNA	7478
PITPNB	7479
PITPNC1	7480
PITPNM1	7481
PITPNM2	7482
PITPNM3	7483
PITRM1	7484
PITX2	7485
PITX3	7486
PIWIL1	7487
PIWIL2	7488
PJA1	7489
PJA2	7490
PKD1L1	7491
PKD2	7492
PKD2L1	7493
PKD2L2	7494
PKDCC	7495
PKDREJ	7496
PKHD1	7497
PKHD1L1	7498
PKIA	7499
PKIG	7500
PKLR	7501
PKM	7502
PKMYT1	7503
PKN1	7504
PKN2	7505
PKN3	7506
PKNOX1	7507
PKNOX2	7508
PKP1	7509
PKP2	7510
PKP3	7511
PKP4	7512
PLA1A	7513
PLA2G15	7514
PLA2G1B	7515
PLA2G2D	7516
PLA2G2F	7517
PLA2G3	7518
PLA2G4A	7519
PLA2G4C	7520
PLA2G4D	7521
PLA2G4F	7522
PLA2G7	7523
PLA2R1	7524
PLAA	7525
PLAC9	7526
PLAG1	7527
PLAGL2	7528
PLAT	7529
PLAU	7530
PLAUR	7531
PLBD1	7532
PLBD2	7533
PLCB2	7534
PLCB3	7535
PLCB4	7536
PLCD1	7537
PLCD3	7538
PLCD4	7539
PLCG1	7540
PLCH1	7541
PLCL1	7542
PLCL2	7543
PLCXD3	7544
PLCZ1	7545
PLD1	7546
PLD2	7547
PLD3	7548
PLD4	7549
PLD5	7550
PLEC	7551
PLEK	7552
PLEK2	7553
PLEKHA1	7554
PLEKHA2	7555
PLEKHA3	7556
PLEKHA4	7557
PLEKHA5	7558
PLEKHA6	7559
PLEKHA7	7560
PLEKHA8	7561
PLEKHB2	7562
PLEKHF1	7563
PLEKHF2	7564
PLEKHG1	7565
PLEKHG2	7566
PLEKHG3	7567
PLEKHG4	7568
PLEKHG5	7569
PLEKHG6	7570
PLEKHH1	7571
PLEKHH2	7572
PLEKHH3	7573
PLEKHM1	7574
PLEKHM2	7575
PLEKHO1	7576
PLG	7577
PLIN1	7578
PLIN3	7579
PLIN5	7580
PLK1	7581
PLK2	7582
PLK3	7583
PLK4	7584
PLLP	7585
PLOD1	7586
PLOD2	7587
PLOD3	7588
PLP2	7589
PLRG1	7590
PLS1	7591
PLS3	7592
PLSCR2	7593
PLSCR4	7594
PLTP	7595
PLVAP	7596
PLXDC1	7597
PLXDC2	7598
PLXNA1	7599
PLXNA2	7600
PLXNA3	7601
PLXNA4	7602
PLXNB1	7603
PLXNB2	7604
PLXNB3	7605
PLXNC1	7606
PLXND1	7607
PM20D1	7608
PM20D2	7609
PMEL	7610
PMEPA1	7611
PMF1	7612
PML	7613
PMM1	7614
PMP2	7615
PMP22	7616
PMPCA	7617
PMPCB	7618
PMS2	7619
PMVK	7620
PNCK	7621
PNISR	7622
PNKD	7623
PNKP	7624
PNLDC1	7625
PNMA1	7626
PNMA2	7627
PNMA3	7628
PNMA5	7629
PNMT	7630
PNN	7631
PNO1	7632
PNP	7633
PNPLA1	7634
PNPLA2	7635
PNPLA3	7636
PNPLA4	7637
PNPLA6	7638
PNPLA8	7639
PNPO	7640
PNPT1	7641
PNRC1	7642
PNRC2	7643
POC1A	7644
POC1B	7645
POC5	7646
PODN	7647
PODXL	7648
PODXL2	7649
POF1B	7650
POFUT1	7651
POFUT2	7652
POGK	7653
POGLUT1	7654
POGZ	7655
POLA1	7656
POLA2	7657
POLB	7658
POLD1	7659
POLD2	7660
POLD3	7661
POLD4	7662
POLDIP2	7663
POLDIP3	7664
POLE	7665
POLE2	7666
POLE4	7667
POLG	7668
POLG2	7669
POLH	7670
POLI	7671
POLK	7672
POLM	7673
POLN	7674
POLQ	7675
POLR1A	7676
POLR1B	7677
POLR1D	7678
POLR1E	7679
POLR2B	7680
POLR2C	7681
POLR2E	7682
POLR2F	7683
POLR2G	7684
POLR2H	7685
POLR2I	7686
POLR2J	7687
POLR2L	7688
POLR2M	7689
POLR3A	7690
POLR3B	7691
POLR3C	7692
POLR3D	7693
POLR3E	7694
POLR3F	7695
POLR3G	7696
POLR3GL	7697
POLR3K	7698
POLRMT	7699
POM121	7700
POM121C	7701
POM121L2	7702
POMC	7703
POMGNT1	7704
POMGNT2	7705
POMK	7706
POMP	7707
POMT1	7708
POMZP3	7709
PON1	7710
PON3	7711
POP1	7712
POP5	7713
POPDC3	7714
PORCN	7715
POSTN	7716
POT1	7717
POTEC	7718
POTEE	7719
POU2F1	7720
POU2F2	7721
POU2F3	7722
POU3F1	7723
POU3F2	7724
POU3F3	7725
POU4F1	7726
POU5F1	7727
POU6F1	7728
POU6F2	7729
PPA1	7730
PPA2	7731
PPAN-P2RY11	7732
PPARA	7733
PPARD	7734
PPARG	7735
PPARGC1B	7736
PPAT	7737
PPBP	7738
PPCDC	7739
PPCS	7740
PPEF1	7741
PPEF2	7742
PPFIA1	7743
PPFIA2	7744
PPFIA3	7745
PPFIBP1	7746
PPFIBP2	7747
PPHLN1	7748
PPIAL4G	7749
PPIB	7750
PPID	7751
PPIE	7752
PPIF	7753
PPIG	7754
PPIL1	7755
PPIL2	7756
PPIL4	7757
PPIL6	7758
PPIP5K2	7759
PPM1A	7760
PPM1B	7761
PPM1D	7762
PPM1E	7763
PPM1F	7764
PPM1G	7765
PPM1H	7766
PPM1J	7767
PPM1K	7768
PPM1L	7769
PPM1M	7770
PPME1	7771
PPOX	7772
PPP1CA	7773
PPP1CB	7774
PPP1CC	7775
PPP1R10	7776
PPP1R12A	7777
PPP1R12C	7778
PPP1R13B	7779
PPP1R13L	7780
PPP1R14B	7781
PPP1R15A	7782
PPP1R15B	7783
PPP1R16A	7784
PPP1R16B	7785
PPP1R17	7786
PPP1R18	7787
PPP1R1A	7788
PPP1R1B	7789
PPP1R21	7790
PPP1R26	7791
PPP1R27	7792
PPP1R32	7793
PPP1R35	7794
PPP1R36	7795
PPP1R3B	7796
PPP1R3C	7797
PPP1R3D	7798
PPP1R3F	7799
PPP1R7	7800
PPP1R8	7801
PPP1R9A	7802
PPP1R9B	7803
PPP2CA	7804
PPP2R1A	7805
PPP2R1B	7806
PPP2R2A	7807
PPP2R3A	7808
PPP2R3C	7809
PPP2R5A	7810
PPP2R5B	7811
PPP2R5C	7812
PPP2R5D	7813
PPP2R5E	7814
PPP3CA	7815
PPP3CB	7816
PPP3CC	7817
PPP4C	7818
PPP4R1	7819
PPP4R2	7820
PPP5C	7821
PPP6C	7822
PPP6R1	7823
PPP6R2	7824
PPP6R3	7825
PPRC1	7826
PPT2	7827
PPTC7	7828
PPWD1	7829
PQBP1	7830
PRAM1	7831
PRAME	7832
PRAP1	7833
PRB2	7834
PRC1	7835
PRCC	7836
PRDM1	7837
PRDM10	7838
PRDM12	7839
PRDM15	7840
PRDM16	7841
PRDM2	7842
PRDM4	7843
PRDM5	7844
PRDM6	7845
PRDM8	7846
PRDX1	7847
PRDX2	7848
PRDX3	7849
PRDX4	7850
PRDX5	7851
PRDX6	7852
PREB	7853
PRELID1	7854
PRELID2	7855
PRELP	7856
PREP	7857
PREPL	7858
PREX1	7859
PREX2	7860
PRF1	7861
PRG2	7862
PRG4	7863
PRH2	7864
PRICKLE1	7865
PRICKLE3	7866
PRICKLE4	7867
PRIM1	7868
PRIMPOL	7869
PRKAA1	7870
PRKAA2	7871
PRKAB1	7872
PRKAB2	7873
PRKACA	7874
PRKACB	7875
PRKAG1	7876
PRKAG2	7877
PRKAG3	7878
PRKAR1A	7879
PRKAR1B	7880
PRKAR2A	7881
PRKAR2B	7882
PRKCA	7883
PRKCD	7884
PRKCE	7885
PRKCG	7886
PRKCI	7887
PRKCQ	7888
PRKCSH	7889
PRKCZ	7890
PRKD2	7891
PRKD3	7892
PRKDC	7893
PRKG2	7894
PRKRA	7895
PRKX	7896
PRLR	7897
PRMT1	7898
PRMT2	7899
PRMT3	7900
PRMT5	7901
PRMT6	7902
PRMT7	7903
PRND	7904
PRNP	7905
PROC	7906
PROCA1	7907
PROCR	7908
PROK2	7909
PROKR1	7910
PROKR2	7911
PROM1	7912
PROS1	7913
PROSER1	7914
PROSER2	7915
PROX1	7916
PROZ	7917
PRPF18	7918
PRPF19	7919
PRPF3	7920
PRPF31	7921
PRPF38A	7922
PRPF38B	7923
PRPF39	7924
PRPF4	7925
PRPF40A	7926
PRPF40B	7927
PRPF4B	7928
PRPF6	7929
PRPF8	7930
PRPH2	7931
PRPS1	7932
PRPS2	7933
PRPSAP1	7934
PRR11	7935
PRR12	7936
PRR14	7937
PRR14L	7938
PRR15	7939
PRR16	7940
PRR4	7941
PRR5	7942
PRR5-ARHGAP8	7943
PRR5L	7944
PRR7	7945
PRRC1	7946
PRRC2A	7947
PRRC2C	7948
PRRG1	7949
PRRG2	7950
PRRX1	7951
PRRX2	7952
PRSS12	7953
PRSS16	7954
PRSS21	7955
PRSS22	7956
PRSS27	7957
PRSS3	7958
PRSS33	7959
PRSS36	7960
PRSS37	7961
PRSS53	7962
PRSS55	7963
PRSS57	7964
PRSS8	7965
PRTFDC1	7966
PRTG	7967
PRUNE2	7968
PRX	7969
PSAP	7970
PSAT1	7971
PSD	7972
PSD2	7973
PSD4	7974
PSEN1	7975
PSEN2	7976
PSENEN	7977
PSG3	7978
PSG4	7979
PSIP1	7980
PSKH1	7981
PSMA1	7982
PSMA2	7983
PSMA3	7984
PSMA4	7985
PSMA5	7986
PSMA7	7987
PSMA8	7988
PSMB1	7989
PSMB2	7990
PSMB4	7991
PSMB5	7992
PSMB6	7993
PSMB8	7994
PSMC1	7995
PSMC2	7996
PSMC3	7997
PSMC3IP	7998
PSMC4	7999
PSMC5	8000
PSMC6	8001
PSMD1	8002
PSMD10	8003
PSMD11	8004
PSMD12	8005
PSMD13	8006
PSMD14	8007
PSMD2	8008
PSMD3	8009
PSMD4	8010
PSMD5	8011
PSMD6	8012
PSMD7	8013
PSMD8	8014
PSMD9	8015
PSME1	8016
PSME2	8017
PSME3	8018
PSME4	8019
PSMF1	8020
PSMG2	8021
PSMG3	8022
PSPC1	8023
PSPH	8024
PSRC1	8025
