	index
LSMEM2	6438
LSP1	6439
LSR	6440
LSS	6441
LST1	6442
LTA	6443
LTA4H	6444
LTB4R2	6445
LTBP1	6446
LTBP2	6447
LTBP3	6448
LTBP4	6449
LTBR	6450
LTF	6451
LTK	6452
LTN1	6453
LTV1	6454
LUC7L	6455
LUC7L2	6456
LUC7L3	6457
LUM	6458
LURAP1L	6459
LUZP1	6460
LUZP2	6461
LXN	6462
LY6D	6463
LY6G6C	6464
LY6H	6465
LY6K	6466
LY75	6467
LY86	6468
LY9	6469
LY96	6470
LYAR	6471
LYG1	6472
LYG2	6473
LYL1	6474
LYN	6475
LYPD3	6476
LYPD4	6477
LYPD5	6478
LYPD6	6479
LYPLA2	6480
LYPLAL1	6481
LYRM4	6482
LYRM7	6483
LYSMD1	6484
LYSMD2	6485
LYSMD3	6486
LYSMD4	6487
LYST	6488
LYVE1	6489
LYZL2	6490
LYZL4	6491
LZIC	6492
LZTFL1	6493
LZTR1	6494
LZTS1	6495
LZTS2	6496
M1AP	6497
MAB21L1	6498
MAB21L2	6499
MAB21L3	6500
MACC1	6501
MACF1	6502
MACROD1	6503
MACROD2	6504
MAD1L1	6505
MAD2L1	6506
MAD2L1BP	6507
MAD2L2	6508
MADD	6509
MAEA	6510
MAEL	6511
MAF	6512
MAFB	6513
MAFG	6514
MAG	6515
MAGEA10	6516
MAGEA3	6517
MAGEA8	6518
MAGEB1	6519
MAGEB2	6520
MAGEB4	6521
MAGEC1	6522
MAGEC3	6523
MAGED1	6524
MAGED2	6525
MAGEE1	6526
MAGEE2	6527
MAGEF1	6528
MAGEH1	6529
MAGEL2	6530
MAGI1	6531
MAGI2	6532
MAGI3	6533
MAGIX	6534
MAGOHB	6535
MAGT1	6536
MAK	6537
MAK16	6538
MAL	6539
MAL2	6540
MALSU1	6541
MALT1	6542
MAMDC2	6543
MAMDC4	6544
MAML1	6545
MAML2	6546
MAML3	6547
MAMLD1	6548
MAMSTR	6549
MAN1A1	6550
MAN1A2	6551
MAN1B1	6552
MAN1C1	6553
MAN2A1	6554
MAN2A2	6555
MAN2B1	6556
MAN2B2	6557
MAN2C1	6558
MANBA	6559
MANBAL	6560
MANEA	6561
MANEAL	6562
MANSC1	6563
MANSC4	6564
MAOA	6565
MAOB	6566
MAP1A	6567
MAP1B	6568
MAP1LC3B2	6569
MAP1LC3C	6570
MAP1S	6571
MAP2	6572
MAP2K1	6573
MAP2K2	6574
MAP2K3	6575
MAP2K4	6576
MAP2K5	6577
MAP2K6	6578
MAP2K7	6579
MAP3K1	6580
MAP3K10	6581
MAP3K11	6582
MAP3K12	6583
MAP3K13	6584
MAP3K15	6585
MAP3K19	6586
MAP3K2	6587
MAP3K3	6588
MAP3K4	6589
MAP3K5	6590
MAP3K6	6591
MAP3K7	6592
MAP3K7CL	6593
MAP3K8	6594
MAP3K9	6595
MAP4	6596
MAP4K1	6597
MAP4K2	6598
MAP4K3	6599
MAP4K4	6600
MAP6	6601
MAP7	6602
MAP7D1	6603
MAP7D2	6604
MAP7D3	6605
MAP9	6606
MAPK1	6607
MAPK10	6608
MAPK13	6609
MAPK14	6610
MAPK15	6611
MAPK1IP1L	6612
MAPK3	6613
MAPK4	6614
MAPK6	6615
MAPK7	6616
MAPK8	6617
MAPK8IP1	6618
MAPK8IP2	6619
MAPK8IP3	6620
MAPK9	6621
MAPKAP1	6622
MAPKAPK2	6623
MAPKAPK3	6624
MAPKAPK5	6625
MAPKBP1	6626
MAPRE1	6627
MAPRE3	6628
MAPT	6629
MARCKSL1	6630
MARCO	6631
MARK1	6632
MARK2	6633
MARK3	6634
MARK4	6635
MARS2	6636
MARVELD2	6637
MARVELD3	6638
MASP1	6639
MASP2	6640
MAST1	6641
MAST2	6642
MAST3	6643
MAST4	6644
MASTL	6645
MAT1A	6646
MAT2A	6647
MAT2B	6648
MATK	6649
MATN1	6650
MATN2	6651
MATN3	6652
MATN4	6653
MATR3	6654
MAU2	6655
MAVS	6656
MAX	6657
MAZ	6658
MB21D2	6659
MBD1	6660
MBD3	6661
MBD4	6662
MBD5	6663
MBD6	6664
MBIP	6665
MBL2	6666
MBLAC1	6667
MBLAC2	6668
MBNL1	6669
MBNL2	6670
MBNL3	6671
MBOAT1	6672
MBOAT2	6673
MBOAT4	6674
MBOAT7	6675
MBP	6676
MBTD1	6677
MBTPS1	6678
MBTPS2	6679
MC4R	6680
MC5R	6681
MCAM	6682
MCAT	6683
MCC	6684
MCCC1	6685
MCCC2	6686
MCF2	6687
MCF2L	6688
MCF2L2	6689
MCHR1	6690
MCIDAS	6691
MCL1	6692
MCM10	6693
MCM2	6694
MCM3	6695
MCM3AP	6696
MCM4	6697
MCM5	6698
MCM6	6699
MCM7	6700
MCM8	6701
MCM9	6702
MCMBP	6703
MCMDC2	6704
MCOLN1	6705
MCOLN2	6706
MCOLN3	6707
MCPH1	6708
MCRS1	6709
MCTP1	6710
MCTP2	6711
MCTS1	6712
MCU	6713
MCUR1	6714
MDC1	6715
MDFIC	6716
MDGA1	6717
MDH1	6718
MDH1B	6719
MDH2	6720
MDK	6721
MDM1	6722
MDM2	6723
MDM4	6724
MDN1	6725
MDP1	6726
ME2	6727
ME3	6728
MEA1	6729
MEAF6	6730
MECOM	6731
MECP2	6732
MECR	6733
MED1	6734
MED10	6735
MED12	6736
MED12L	6737
MED13	6738
MED13L	6739
MED14	6740
MED15	6741
MED16	6742
MED17	6743
MED18	6744
MED19	6745
MED20	6746
MED21	6747
MED22	6748
MED23	6749
MED24	6750
MED25	6751
MED26	6752
MED27	6753
MED30	6754
MED31	6755
MED4	6756
MED6	6757
MED7	6758
MED8	6759
MEF2A	6760
MEF2B	6761
MEF2C	6762
MEF2D	6763
MEFV	6764
MEGF10	6765
MEGF11	6766
MEGF6	6767
MEGF8	6768
MEGF9	6769
MEI1	6770
MEIOB	6771
MEIS1	6772
MEIS2	6773
MEIS3	6774
MELK	6775
MEMO1	6776
MEN1	6777
MEOX1	6778
MEOX2	6779
MEP1A	6780
MEP1B	6781
MEPCE	6782
MEPE	6783
MERTK	6784
MESP2	6785
MEST	6786
MET	6787
METAP1	6788
METAP1D	6789
METAP2	6790
METRN	6791
METTL1	6792
METTL14	6793
METTL15	6794
METTL16	6795
METTL17	6796
METTL18	6797
METTL21A	6798
METTL21C	6799
METTL22	6800
METTL23	6801
METTL25	6802
METTL2A	6803
METTL2B	6804
METTL3	6805
METTL4	6806
METTL5	6807
METTL6	6808
METTL7A	6809
METTL7B	6810
METTL9	6811
MEX3A	6812
MEX3B	6813
MEX3C	6814
MFAP1	6815
MFAP3	6816
MFAP3L	6817
MFAP4	6818
MFAP5	6819
MFF	6820
MFGE8	6821
MFHAS1	6822
MFN1	6823
MFN2	6824
MFSD1	6825
MFSD10	6826
MFSD11	6827
MFSD2B	6828
MFSD6	6829
MFSD8	6830
MFSD9	6831
MGA	6832
MGAM	6833
MGARP	6834
MGAT2	6835
MGAT3	6836
MGAT4A	6837
MGAT4B	6838
MGAT4C	6839
MGAT5	6840
MGAT5B	6841
MGME1	6842
MGMT	6843
MGRN1	6844
MGST2	6845
MGST3	6846
MIA	6847
MIA2	6848
MIA3	6849
MIB1	6850
MIB2	6851
MICA	6852
MICAL1	6853
MICAL2	6854
MICAL3	6855
MICALCL	6856
MICALL1	6857
MICALL2	6858
MICB	6859
MICU1	6860
MICU2	6861
MICU3	6862
MID1	6863
MID1IP1	6864
MID2	6865
MIDN	6866
MIEF1	6867
MIEF2	6868
MIER1	6869
MIER2	6870
MIER3	6871
MIF4GD	6872
MIIP	6873
MILR1	6874
MINK1	6875
MINPP1	6876
MIOS	6877
MIP	6878
MIPEP	6879
MIPOL1	6880
MIS12	6881
MIS18A	6882
MIS18BP1	6883
MISP	6884
MITD1	6885
MITF	6886
MKI67	6887
MKKS	6888
MKLN1	6889
MKNK1	6890
MKNK2	6891
MKRN1	6892
MKRN2	6893
MKRN3	6894
MKS1	6895
MKX	6896
MLANA	6897
MLC1	6898
MLEC	6899
MLF1	6900
MLF2	6901
MLH1	6902
MLH3	6903
MLIP	6904
MLKL	6905
MLLT1	6906
MLLT10	6907
MLLT3	6908
MLLT6	6909
MLNR	6910
MLPH	6911
MLX	6912
MLXIP	6913
MLXIPL	6914
MLYCD	6915
MMAA	6916
MMAB	6917
MMACHC	6918
MMD	6919
MME	6920
MMEL1	6921
MMGT1	6922
MMP1	6923
MMP10	6924
MMP11	6925
MMP13	6926
MMP14	6927
MMP15	6928
MMP16	6929
MMP17	6930
MMP19	6931
MMP2	6932
MMP21	6933
MMP24	6934
MMP25	6935
MMP27	6936
MMP28	6937
MMP3	6938
MMP8	6939
MMP9	6940
MMRN1	6941
MMRN2	6942
MMS19	6943
MMS22L	6944
MN1	6945
MNAT1	6946
MND1	6947
MNDA	6948
MNS1	6949
MNT	6950
MNX1	6951
MOAP1	6952
MOB1A	6953
MOB1B	6954
MOB2	6955
MOB3C	6956
MOB4	6957
MOBP	6958
MOCOS	6959
MOCS1	6960
MOCS3	6961
MOG	6962
MOGS	6963
MOK	6964
MON1A	6965
MON1B	6966
MON2	6967
MORC1	6968
MORC2	6969
MORC3	6970
MORC4	6971
MORF4L1	6972
MORF4L2	6973
MORN1	6974
MORN3	6975
MORN4	6976
MORN5	6977
MOSPD1	6978
MOSPD2	6979
MOV10	6980
MOV10L1	6981
MOXD1	6982
MPC1	6983
MPC2	6984
MPDU1	6985
MPDZ	6986
MPEG1	6987
MPG	6988
MPHOSPH10	6989
MPHOSPH6	6990
MPHOSPH8	6991
MPHOSPH9	6992
MPI	6993
MPL	6994
MPLKIP	6995
MPND	6996
MPO	6997
MPP1	6998
MPP2	6999
MPP3	7000
MPP4	7001
MPP5	7002
MPP6	7003
MPP7	7004
MPPE1	7005
MPPED1	7006
MPPED2	7007
MPRIP	7008
MPST	7009
MPV17	7010
MPV17L	7011
MPV17L2	7012
MPZL1	7013
MPZL2	7014
MR1	7015
MRAP	7016
MRAP2	7017
MRAS	7018
MRC1	7019
MRC2	7020
MRFAP1	7021
MRFAP1L1	7022
MRGBP	7023
MRGPRD	7024
MRGPRE	7025
MRGPRX4	7026
MRI1	7027
MRM1	7028
MRO	7029
MROH1	7030
MROH2B	7031
MROH6	7032
MRPL1	7033
MRPL10	7034
MRPL11	7035
MRPL13	7036
MRPL14	7037
MRPL15	7038
MRPL16	7039
MRPL17	7040
MRPL18	7041
MRPL19	7042
MRPL2	7043
MRPL20	7044
MRPL21	7045
MRPL24	7046
MRPL27	7047
MRPL28	7048
MRPL3	7049
MRPL30	7050
MRPL32	7051
MRPL35	7052
MRPL38	7053
MRPL4	7054
MRPL40	7055
MRPL42	7056
MRPL44	7057
MRPL45	7058
MRPL46	7059
MRPL47	7060
MRPL48	7061
MRPL49	7062
MRPL50	7063
MRPL51	7064
MRPL52	7065
MRPL53	7066
MRPL54	7067
MRPL55	7068
MRPL9	7069
MRPS10	7070
MRPS11	7071
MRPS12	7072
MRPS14	7073
MRPS15	7074
MRPS16	7075
MRPS17	7076
MRPS18B	7077
MRPS18C	7078
MRPS2	7079
MRPS21	7080
MRPS22	7081
MRPS23	7082
MRPS24	7083
MRPS25	7084
MRPS26	7085
MRPS27	7086
MRPS28	7087
MRPS30	7088
MRPS31	7089
MRPS33	7090
MRPS34	7091
MRPS35	7092
MRPS5	7093
MRPS7	7094
MRPS9	7095
MRS2	7096
MRTO4	7097
MS4A1	7098
MS4A14	7099
MS4A15	7100
MS4A2	7101
MS4A3	7102
MS4A4A	7103
MS4A6A	7104
MS4A6E	7105
MS4A7	7106
MS4A8	7107
MSANTD2	7108
MSANTD3	7109
MSANTD4	7110
MSC	7111
MSH2	7112
MSH3	7113
MSH4	7114
MSH5	7115
MSH6	7116
MSI1	7117
MSI2	7118
MSL1	7119
MSL2	7120
MSL3	7121
MSLN	7122
MSMO1	7123
MSN	7124
MSR1	7125
MSRA	7126
MSRB3	7127
MSS51	7128
MST1R	7129
MSTN	7130
MSTO1	7131
MSX1	7132
MSX2	7133
MT1M	7134
MT1X	7135
MT2A	7136
MTA2	7137
MTA3	7138
MTAP	7139
MTBP	7140
MTCH1	7141
MTCH2	7142
MTCP1	7143
MTDH	7144
MTF1	7145
MTF2	7146
MTFR1	7147
MTFR1L	7148
MTFR2	7149
MTG2	7150
MTHFD1	7151
MTHFD1L	7152
MTHFD2	7153
MTHFD2L	7154
MTHFR	7155
MTHFS	7156
MTHFSD	7157
MTIF2	7158
MTM1	7159
MTMR1	7160
MTMR10	7161
MTMR11	7162
MTMR12	7163
MTMR14	7164
MTMR2	7165
MTMR3	7166
MTMR4	7167
MTMR6	7168
MTMR7	7169
MTMR8	7170
MTMR9	7171
MTO1	7172
MTOR	7173
MTPAP	7174
MTPN	7175
MTR	7176
MTRF1	7177
MTRF1L	7178
MTRR	7179
MTSS1	7180
MTTP	7181
MTUS1	7182
MTUS2	7183
MTX2	7184
MTX3	7185
MUC1	7186
MUC12	7187
MUC15	7188
MUC16	7189
MUC20	7190
MUC21	7191
MUC3A	7192
MUC4	7193
MUC5AC	7194
MUC5B	7195
MUC6	7196
MUC7	7197
MUS81	7198
MUSK	7199
MUTYH	7200
MVB12A	7201
MVB12B	7202
MVK	7203
MVP	7204
MX1	7205
MX2	7206
MXD1	7207
MXD3	7208
MXD4	7209
MXI1	7210
MXRA5	7211
MXRA8	7212
MYADM	7213
MYB	7214
MYBBP1A	7215
MYBL1	7216
MYBL2	7217
MYBPC1	7218
MYBPC2	7219
MYBPC3	7220
MYBPH	7221
MYBPHL	7222
MYC	7223
MYCBPAP	7224
MYCL	7225
MYCN	7226
MYCT1	7227
MYD88	7228
MYEF2	7229
MYF6	7230
MYH1	7231
MYH10	7232
MYH11	7233
MYH13	7234
MYH14	7235
MYH15	7236
MYH2	7237
MYH3	7238
MYH4	7239
MYH6	7240
MYH7	7241
MYH7B	7242
MYH8	7243
MYH9	7244
MYL12A	7245
MYL12B	7246
MYL4	7247
MYL5	7248
MYL6	7249
MYL6B	7250
MYL7	7251
MYL9	7252
MYLIP	7253
MYLK	7254
MYLK2	7255
MYLK3	7256
MYLK4	7257
MYLPF	7258
MYNN	7259
MYO10	7260
MYO15A	7261
MYO16	7262
MYO18A	7263
MYO18B	7264
MYO19	7265
MYO1A	7266
MYO1B	7267
MYO1C	7268
MYO1D	7269
MYO1E	7270
MYO1F	7271
MYO1G	7272
MYO3A	7273
MYO3B	7274
MYO5A	7275
MYO5B	7276
MYO5C	7277
MYO6	7278
MYO7A	7279
MYO7B	7280
MYO9A	7281
MYO9B	7282
MYOC	7283
MYOCD	7284
MYOF	7285
MYOM1	7286
MYOM2	7287
MYOM3	7288
MYOT	7289
MYOZ1	7290
MYOZ2	7291
MYOZ3	7292
MYPN	7293
MYRIP	7294
MYSM1	7295
MYT1	7296
MYT1L	7297
MYZAP	7298
MZB1	7299
MZT2B	7300
N4BP1	7301
N4BP2	7302
N4BP2L2	7303
N4BP3	7304
N6AMT1	7305
NAA10	7306
NAA15	7307
NAA16	7308
NAA20	7309
NAA25	7310
NAA30	7311
NAA35	7312
NAA50	7313
NAA60	7314
NAAA	7315
NAALAD2	7316
NAALADL1	7317
NAALADL2	7318
NAB1	7319
NAB2	7320
NABP2	7321
NACA	7322
NACA2	7323
NACAD	7324
NACC1	7325
NADK	7326
NADK2	7327
NADSYN1	7328
NAE1	7329
NAF1	7330
NAGA	7331
NAGK	7332
NAGLU	7333
NAGPA	7334
NAGS	7335
NAIF1	7336
NALCN	7337
NAMPT	7338
NANOS3	7339
NANP	7340
NANS	7341
NAP1L1	7342
NAP1L2	7343
NAP1L3	7344
NAP1L4	7345
NAP1L5	7346
NAPA	7347
NAPEPLD	7348
NAPG	7349
NAPSA	7350
NARF	7351
NARS2	7352
NASP	7353
NAT1	7354
NAT10	7355
NAT2	7356
NAT8	7357
NAT8L	7358
NAT9	7359
NAV1	7360
NAV2	7361
NAV3	7362
NBAS	7363
NBEA	7364
NBEAL1	7365
NBEAL2	7366
NBL1	7367
NBN	7368
NBPF11	7369
NBPF3	7370
NBR1	7371
NCALD	7372
NCAM1	7373
NCAM2	7374
NCAN	7375
NCAPD2	7376
NCAPD3	7377
NCAPG	7378
NCAPG2	7379
NCAPH	7380
NCAPH2	7381
NCBP1	7382
NCBP2	7383
NCCRP1	7384
NCDN	7385
NCEH1	7386
NCF1	7387
NCF2	7388
NCF4	7389
NCK1	7390
NCK2	7391
NCKAP1	7392
NCKAP1L	7393
NCKAP5	7394
NCKAP5L	7395
NCKIPSD	7396
NCL	7397
NCOA1	7398
NCOA2	7399
NCOA3	7400
NCOA4	7401
NCOA5	7402
NCOA6	7403
NCOA7	7404
NCOR1	7405
NCOR2	7406
NCR1	7407
NCR3LG1	7408
NCS1	7409
NCSTN	7410
NDC1	7411
NDC80	7412
NDE1	7413
NDEL1	7414
NDFIP2	7415
NDN	7416
NDOR1	7417
NDP	7418
NDRG1	7419
NDRG2	7420
NDRG3	7421
NDRG4	7422
NDST1	7423
NDST2	7424
NDST3	7425
NDUFA1	7426
NDUFA10	7427
NDUFA11	7428
NDUFA2	7429
NDUFA4L2	7430
NDUFA5	7431
NDUFA6	7432
NDUFA7	7433
NDUFA8	7434
NDUFA9	7435
NDUFAB1	7436
NDUFAF1	7437
NDUFAF3	7438
NDUFAF4	7439
NDUFAF5	7440
NDUFAF6	7441
NDUFAF7	7442
NDUFB10	7443
NDUFB3	7444
NDUFB4	7445
NDUFB5	7446
NDUFB6	7447
NDUFB8	7448
NDUFB9	7449
NDUFC2	7450
NDUFS1	7451
NDUFS2	7452
NDUFS3	7453
NDUFS5	7454
NDUFS7	7455
NDUFS8	7456
NDUFV1	7457
NDUFV2	7458
NDUFV3	7459
NEB	7460
NEBL	7461
NECAB1	7462
NECAB2	7463
NECAP1	7464
NECAP2	7465
NEDD1	7466
NEDD4	7467
NEDD4L	7468
NEDD8	7469
NEDD9	7470
NEFH	7471
NEFM	7472
NEGR1	7473
NEIL1	7474
NEIL2	7475
NEIL3	7476
NEK1	7477
NEK10	7478
NEK11	7479
NEK2	7480
NEK3	7481
NEK4	7482
NEK5	7483
NEK6	7484
NEK7	7485
NEK8	7486
NEK9	7487
NELFA	7488
NELFB	7489
NELFCD	7490
NELFE	7491
NELL1	7492
NELL2	7493
NEMF	7494
NEO1	7495
NES	7496
NET1	7497
NETO1	7498
NETO2	7499
NEU1	7500
NEU3	7501
NEU4	7502
NEURL2	7503
NEURL4	7504
NEUROD2	7505
NEUROG2	7506
NEUROG3	7507
NEXN	7508
NF1	7509
NF2	7510
NFASC	7511
NFAT5	7512
NFATC1	7513
NFATC2	7514
NFATC2IP	7515
NFATC3	7516
NFATC4	7517
NFE2	7518
NFE2L1	7519
NFE2L2	7520
NFE2L3	7521
NFIA	7522
NFIB	7523
NFIC	7524
NFIL3	7525
NFIX	7526
NFKB1	7527
NFKB2	7528
NFKBIA	7529
NFKBIB	7530
NFKBIE	7531
NFKBIL1	7532
NFKBIZ	7533
NFRKB	7534
NFS1	7535
NFU1	7536
NFX1	7537
NFXL1	7538
NFYA	7539
NFYB	7540
NFYC	7541
NGB	7542
NGEF	7543
NGF	7544
NGFR	7545
NGLY1	7546
NGRN	7547
NHLH1	7548
NHLRC1	7549
NHLRC2	7550
NHLRC3	7551
NHP2	7552
NHS	7553
NHSL1	7554
NICN1	7555
NID1	7556
NID2	7557
NIF3L1	7558
NIN	7559
NINJ1	7560
NINJ2	7561
NINL	7562
NIP7	7563
NIPA1	7564
NIPA2	7565
NIPAL1	7566
NIPAL2	7567
NIPAL3	7568
NIPAL4	7569
NIPBL	7570
NIPSNAP1	7571
NIPSNAP3A	7572
NISCH	7573
NIT1	7574
NIT2	7575
NKAIN1	7576
NKAIN2	7577
NKAP	7578
NKAPL	7579
NKD1	7580
NKD2	7581
NKIRAS1	7582
NKIRAS2	7583
NKRF	7584
NKTR	7585
NKX2-3	7586
NKX2-5	7587
NKX3-1	7588
NKX3-2	7589
NLE1	7590
NLGN1	7591
NLGN2	7592
NLGN3	7593
NLGN4X	7594
NLK	7595
NLN	7596
NLRC4	7597
NLRC5	7598
NLRP1	7599
NLRP10	7600
NLRP11	7601
NLRP12	7602
NLRP13	7603
NLRP14	7604
NLRP2	7605
NLRP3	7606
NLRP4	7607
NLRP5	7608
NLRP7	7609
NLRP8	7610
NLRP9	7611
NLRX1	7612
NMD3	7613
NME1	7614
NME2	7615
NME5	7616
NME6	7617
NME7	7618
NME8	7619
NME9	7620
NMI	7621
NMNAT1	7622
NMNAT2	7623
NMRAL1	7624
NMRK1	7625
NMRK2	7626
NMT1	7627
NMT2	7628
NMU	7629
NMUR1	7630
NMUR2	7631
NNAT	7632
NNMT	7633
NNT	7634
NOA1	7635
NOB1	7636
NOC2L	7637
NOC3L	7638
NOC4L	7639
NOD1	7640
NOD2	7641
NODAL	7642
NOL10	7643
NOL11	7644
NOL12	7645
NOL4	7646
NOL6	7647
NOL7	7648
NOL8	7649
NOL9	7650
NOLC1	7651
NOM1	7652
NOMO1	7653
NOMO2	7654
NOMO3	7655
NONO	7656
NOP10	7657
NOP14	7658
NOP16	7659
NOP2	7660
NOP56	7661
NOP58	7662
NOP9	7663
NOS1	7664
NOS1AP	7665
NOS2	7666
NOS3	7667
NOSIP	7668
NOSTRIN	7669
NOTCH1	7670
NOTCH2	7671
NOTCH3	7672
NOTCH4	7673
NOTUM	7674
NOVA1	7675
NOVA2	7676
NOX1	7677
NOX4	7678
NOX5	7679
NOXA1	7680
NOXO1	7681
NPAS1	7682
NPAS2	7683
NPAS3	7684
NPAS4	7685
NPAT	7686
NPBWR1	7687
NPC1	7688
NPC1L1	7689
NPDC1	7690
NPEPL1	7691
NPEPPS	7692
NPFFR1	7693
NPHP1	7694
NPHP3	7695
NPHP4	7696
NPHS1	7697
NPIPA1	7698
NPIPA5	7699
NPIPB15	7700
NPL	7701
NPLOC4	7702
NPM1	7703
NPM3	7704
NPNT	7705
NPPA	7706
NPR1	7707
NPR2	7708
NPR3	7709
NPRL2	7710
NPRL3	7711
NPTN	7712
NPTX1	7713
NPTX2	7714
NPTXR	7715
NPY	7716
NPY1R	7717
NPY2R	7718
NPY4R	7719
NPY5R	7720
NQO2	7721
NR0B1	7722
NR0B2	7723
NR1D1	7724
NR1D2	7725
NR1H2	7726
NR1H3	7727
NR1I2	7728
NR1I3	7729
NR2C1	7730
NR2C2	7731
NR2C2AP	7732
NR2E1	7733
NR2F1	7734
NR2F2	7735
NR2F6	7736
NR3C1	7737
NR3C2	7738
NR4A1	7739
NR4A2	7740
NR4A3	7741
NR5A1	7742
NR5A2	7743
NR6A1	7744
NRAP	7745
NRAS	7746
NRBF2	7747
NRBP1	7748
NRBP2	7749
NRCAM	7750
NRDE2	7751
NREP	7752
NRF1	7753
NRG1	7754
NRG2	7755
NRG3	7756
NRG4	7757
NRIP1	7758
NRIP3	7759
NRK	7760
NRL	7761
NRN1	7762
NRN1L	7763
NRP1	7764
NRP2	7765
NRROS	7766
NRSN1	7767
NRSN2	7768
NRTN	7769
NRXN1	7770
NRXN2	7771
NRXN3	7772
NSD1	7773
NSDHL	7774
NSF	7775
NSFL1C	7776
NSL1	7777
NSMAF	7778
NSMCE1	7779
NSMCE2	7780
NSMCE4A	7781
NSRP1	7782
NSUN2	7783
NSUN3	7784
NSUN4	7785
NSUN5	7786
NSUN6	7787
NSUN7	7788
NT5C1A	7789
NT5C1B	7790
NT5C2	7791
NT5C3A	7792
NT5C3B	7793
NT5DC1	7794
NT5DC2	7795
NT5DC3	7796
NT5E	7797
NT5M	7798
NTAN1	7799
NTF3	7800
NTF4	7801
NTHL1	7802
NTM	7803
NTMT1	7804
NTN3	7805
NTN4	7806
NTNG1	7807
NTNG2	7808
NTPCR	7809
NTRK1	7810
NTRK2	7811
NTRK3	7812
NTS	7813
NTSR1	7814
NUAK1	7815
NUB1	7816
NUBP1	7817
NUBPL	7818
NUCB1	7819
NUCB2	7820
NUCKS1	7821
NUDC	7822
NUDCD1	7823
NUDCD2	7824
NUDT1	7825
NUDT10	7826
NUDT11	7827
NUDT12	7828
NUDT13	7829
NUDT14	7830
NUDT16	7831
NUDT16L1	7832
NUDT17	7833
NUDT19	7834
NUDT2	7835
NUDT21	7836
NUDT22	7837
NUDT3	7838
NUDT4	7839
NUDT5	7840
NUDT6	7841
NUDT7	7842
NUDT9	7843
NUF2	7844
NUFIP1	7845
NUFIP2	7846
NUGGC	7847
NUMA1	7848
NUMB	7849
NUMBL	7850
NUP107	7851
NUP133	7852
NUP153	7853
NUP155	7854
NUP160	7855
NUP188	7856
NUP205	7857
NUP210	7858
NUP210L	7859
NUP214	7860
NUP35	7861
NUP43	7862
NUP50	7863
NUP54	7864
NUP62	7865
NUP62CL	7866
NUP85	7867
NUP88	7868
NUP93	7869
NUP98	7870
NUPR1	7871
NUS1	7872
NUSAP1	7873
NUTF2	7874
NUTM1	7875
NUTM2B	7876
NUTM2F	7877
NVL	7878
NWD1	7879
NXF1	7880
NXF3	7881
NXF5	7882
NXN	7883
NXNL1	7884
NXPE1	7885
NXPE2	7886
NXPE3	7887
NXPE4	7888
NXPH1	7889
NXPH4	7890
NXT1	7891
NXT2	7892
NYAP1	7893
NYAP2	7894
NYNRIN	7895
OAS2	7896
OAS3	7897
OASL	7898
OAT	7899
OAZ1	7900
OAZ2	7901
OBP2A	7902
OBP2B	7903
OBSCN	7904
OBSL1	7905
OCA2	7906
OCEL1	7907
OCIAD1	7908
OCIAD2	7909
OCLN	7910
OCM	7911
OCRL	7912
OCSTAMP	7913
ODAM	7914
ODC1	7915
ODF2	7916
ODF2L	7917
ODF3L1	7918
ODF3L2	7919
OFD1	7920
OGDH	7921
OGDHL	7922
OGFOD1	7923
OGFOD2	7924
OGFOD3	7925
OGFR	7926
OGFRL1	7927
OGG1	7928
OGN	7929
OGT	7930
OIP5	7931
OIT3	7932
OLA1	7933
OLAH	7934
OLFM1	7935
OLFM2	7936
OLFM3	7937
OLFM4	7938
OLFML1	7939
OLFML2A	7940
OLFML2B	7941
OLFML3	7942
OLR1	7943
OMA1	7944
OMD	7945
OMG	7946
ONECUT1	7947
ONECUT2	7948
OPA1	7949
OPA3	7950
OPCML	7951
OPHN1	7952
OPLAH	7953
OPN1SW	7954
OPN3	7955
OPN4	7956
OPRK1	7957
OPRL1	7958
OPTC	7959
OPTN	7960
OR13A1	7961
OR13J1	7962
OR1J1	7963
OR1J4	7964
OR2B11	7965
OR2H2	7966
OR2L13	7967
OR2T33	7968
OR3A1	7969
OR3A2	7970
OR51B4	7971
OR51E2	7972
OR5K2	7973
OR6B3	7974
OR7A5	7975
OR7D2	7976
OR8S1	7977
ORC1	7978
ORC2	7979
ORC3	7980
ORC4	7981
ORC5	7982
ORM1	7983
ORM2	7984
ORMDL1	7985
ORMDL3	7986
OS9	7987
OSBP	7988
OSBP2	7989
OSBPL10	7990
OSBPL11	7991
OSBPL1A	7992
OSBPL2	7993
OSBPL3	7994
OSBPL5	7995
OSBPL6	7996
OSBPL7	7997
OSBPL8	7998
OSBPL9	7999
OSCAR	8000
OSCP1	8001
OSER1	8002
OSGEPL1	8003
OSGIN1	8004
OSMR	8005
OSR1	8006
OSR2	8007
OSTM1	8008
OTC	8009
OTOA	8010
OTOF	8011
OTOP2	8012
OTP	8013
OTUB1	8014
OTUB2	8015
OTUD3	8016
OTUD4	8017
OTUD5	8018
OTUD7A	8019
OTUD7B	8020
OTX1	8021
OVCA2	8022
OVGP1	8023
OVOL1	8024
OVOL2	8025
OXA1L	8026
OXCT1	8027
OXCT2	8028
OXGR1	8029
OXLD1	8030
OXNAD1	8031
OXR1	8032
OXSM	8033
OXSR1	8034
OXTR	8035
P2RX1	8036
P2RX2	8037
P2RX3	8038
P2RX4	8039
P2RX5	8040
